	X	Y	Value
6446	65	46	20.30
6447	65	47	20.60
6448	65	48	20.90
6449	65	49	21.20
6450	65	50	21.50
6451	65	51	21.80
6452	65	52	22.10
6453	65	53	22.40
6454	65	54	22.70
6455	65	55	23.00
6456	65	56	23.30
6457	65	57	23.60
6458	65	58	23.90
6459	65	59	24.20
6460	65	60	24.50
6461	65	61	24.80
6462	65	62	25.10
6463	65	63	25.40
6464	65	64	25.70
6465	65	65	26.00
6466	65	66	26.30
6467	65	67	26.60
6468	65	68	26.90
6469	65	69	27.20
6470	65	70	27.50
6471	65	71	27.80
6472	65	72	28.10
6473	65	73	28.40
6474	65	74	28.70
6475	65	75	29.00
6476	65	76	29.30
6477	65	77	29.60
6478	65	78	29.90
6479	65	79	30.20
6480	65	80	30.50
6481	65	81	30.80
6482	65	82	31.10
6483	65	83	31.40
6484	65	84	31.70
6485	65	85	32.00
6486	65	86	32.30
6487	65	87	32.60
6488	65	88	32.90
6489	65	89	33.20
6490	65	90	33.50
6491	65	91	33.80
6492	65	92	34.10
6493	65	93	34.40
6494	65	94	34.70
6495	65	95	35.00
6496	65	96	35.30
6497	65	97	35.60
6498	65	98	35.90
6499	65	99	36.20
6500	65	0	6.50
6501	66	1	6.90
6502	66	2	7.20
6503	66	3	7.50
6504	66	4	7.80
6505	66	5	8.10
6506	66	6	8.40
6507	66	7	8.70
6508	66	8	9.00
6509	66	9	9.30
6510	66	10	9.60
6511	66	11	9.90
6512	66	12	10.20
6513	66	13	10.50
6514	66	14	10.80
6515	66	15	11.10
6516	66	16	11.40
6517	66	17	11.70
6518	66	18	12.00
6519	66	19	12.30
6520	66	20	12.60
6521	66	21	12.90
6522	66	22	13.20
6523	66	23	13.50
6524	66	24	13.80
6525	66	25	14.10
6526	66	26	14.40
6527	66	27	14.70
6528	66	28	15.00
6529	66	29	15.30
6530	66	30	15.60
6531	66	31	15.90
6532	66	32	16.20
6533	66	33	16.50
6534	66	34	16.80
6535	66	35	17.10
6536	66	36	17.40
6537	66	37	17.70
6538	66	38	18.00
6539	66	39	18.30
6540	66	40	18.60
6541	66	41	18.90
6542	66	42	19.20
6543	66	43	19.50
6544	66	44	19.80
6545	66	45	20.10
6546	66	46	20.40
6547	66	47	20.70
6548	66	48	21.00
6549	66	49	21.30
6550	66	50	21.60
6551	66	51	21.90
6552	66	52	22.20
6553	66	53	22.50
6554	66	54	22.80
6555	66	55	23.10
6556	66	56	23.40
6557	66	57	23.70
6558	66	58	24.00
6559	66	59	24.30
6560	66	60	24.60
6561	66	61	24.90
6562	66	62	25.20
6563	66	63	25.50
6564	66	64	25.80
6565	66	65	26.10
6566	66	66	26.40
6567	66	67	26.70
6568	66	68	27.00
6569	66	69	27.30
6570	66	70	27.60
6571	66	71	27.90
6572	66	72	28.20
6573	66	73	28.50
6574	66	74	28.80
6575	66	75	29.10
6576	66	76	29.40
6577	66	77	29.70
6578	66	78	30.00
6579	66	79	30.30
6580	66	80	30.60
6581	66	81	30.90
6582	66	82	31.20
6583	66	83	31.50
6584	66	84	31.80
6585	66	85	32.10
6586	66	86	32.40
6587	66	87	32.70
6588	66	88	33.00
6589	66	89	33.30
6590	66	90	33.60
6591	66	91	33.90
6592	66	92	34.20
6593	66	93	34.50
6594	66	94	34.80
6595	66	95	35.10
6596	66	96	35.40
6597	66	97	35.70
6598	66	98	36.00
6599	66	99	36.30
6600	66	0	6.60
6601	67	1	7.00
6602	67	2	7.30
6603	67	3	7.60
6604	67	4	7.90
6605	67	5	8.20
6606	67	6	8.50
6607	67	7	8.80
6608	67	8	9.10
6609	67	9	9.40
6610	67	10	9.70
6611	67	11	10.00
6612	67	12	10.30
6613	67	13	10.60
6614	67	14	10.90
6615	67	15	11.20
6616	67	16	11.50
6617	67	17	11.80
6618	67	18	12.10
6619	67	19	12.40
6620	67	20	12.70
6621	67	21	13.00
6622	67	22	13.30
6623	67	23	13.60
6624	67	24	13.90
6625	67	25	14.20
6626	67	26	14.50
6627	67	27	14.80
6628	67	28	15.10
6629	67	29	15.40
6630	67	30	15.70
6631	67	31	16.00
6632	67	32	16.30
6633	67	33	16.60
6634	67	34	16.90
6635	67	35	17.20
6636	67	36	17.50
6637	67	37	17.80
6638	67	38	18.10
6639	67	39	18.40
6640	67	40	18.70
6641	67	41	19.00
6642	67	42	19.30
6643	67	43	19.60
6644	67	44	19.90
6645	67	45	20.20
6646	67	46	20.50
6647	67	47	20.80
6648	67	48	21.10
6649	67	49	21.40
6650	67	50	21.70
6651	67	51	22.00
6652	67	52	22.30
6653	67	53	22.60
6654	67	54	22.90
6655	67	55	23.20
6656	67	56	23.50
6657	67	57	23.80
6658	67	58	24.10
6659	67	59	24.40
6660	67	60	24.70
6661	67	61	25.00
6662	67	62	25.30
6663	67	63	25.60
6664	67	64	25.90
6665	67	65	26.20
6666	67	66	26.50
6667	67	67	26.80
6668	67	68	27.10
6669	67	69	27.40
6670	67	70	27.70
6671	67	71	28.00
6672	67	72	28.30
6673	67	73	28.60
6674	67	74	28.90
6675	67	75	29.20
6676	67	76	29.50
6677	67	77	29.80
6678	67	78	30.10
6679	67	79	30.40
6680	67	80	30.70
6681	67	81	31.00
6682	67	82	31.30
6683	67	83	31.60
6684	67	84	31.90
6685	67	85	32.20
6686	67	86	32.50
6687	67	87	32.80
6688	67	88	33.10
6689	67	89	33.40
6690	67	90	33.70
6691	67	91	34.00
6692	67	92	34.30
6693	67	93	34.60
6694	67	94	34.90
6695	67	95	35.20
6696	67	96	35.50
6697	67	97	35.80
6698	67	98	36.10
6699	67	99	36.40
6700	67	0	6.70
6701	68	1	7.10
6702	68	2	7.40
6703	68	3	7.70
6704	68	4	8.00
6705	68	5	8.30
6706	68	6	8.60
6707	68	7	8.90
6708	68	8	9.20
6709	68	9	9.50
6710	68	10	9.80
6711	68	11	10.10
6712	68	12	10.40
6713	68	13	10.70
6714	68	14	11.00
6715	68	15	11.30
6716	68	16	11.60
6717	68	17	11.90
6718	68	18	12.20
6719	68	19	12.50
6720	68	20	12.80
6721	68	21	13.10
6722	68	22	13.40
6723	68	23	13.70
6724	68	24	14.00
6725	68	25	14.30
6726	68	26	14.60
6727	68	27	14.90
6728	68	28	15.20
6729	68	29	15.50
6730	68	30	15.80
6731	68	31	16.10
6732	68	32	16.40
6733	68	33	16.70
6734	68	34	17.00
6735	68	35	17.30
6736	68	36	17.60
6737	68	37	17.90
6738	68	38	18.20
6739	68	39	18.50
6740	68	40	18.80
6741	68	41	19.10
6742	68	42	19.40
6743	68	43	19.70
6744	68	44	20.00
6745	68	45	20.30
6746	68	46	20.60
6747	68	47	20.90
6748	68	48	21.20
6749	68	49	21.50
6750	68	50	21.80
6751	68	51	22.10
6752	68	52	22.40
6753	68	53	22.70
6754	68	54	23.00
6755	68	55	23.30
6756	68	56	23.60
6757	68	57	23.90
6758	68	58	24.20
6759	68	59	24.50
6760	68	60	24.80
6761	68	61	25.10
6762	68	62	25.40
6763	68	63	25.70
6764	68	64	26.00
6765	68	65	26.30
6766	68	66	26.60
6767	68	67	26.90
6768	68	68	27.20
6769	68	69	27.50
6770	68	70	27.80
6771	68	71	28.10
6772	68	72	28.40
6773	68	73	28.70
6774	68	74	29.00
6775	68	75	29.30
6776	68	76	29.60
6777	68	77	29.90
6778	68	78	30.20
6779	68	79	30.50
6780	68	80	30.80
6781	68	81	31.10
6782	68	82	31.40
6783	68	83	31.70
6784	68	84	32.00
6785	68	85	32.30
6786	68	86	32.60
6787	68	87	32.90
6788	68	88	33.20
6789	68	89	33.50
6790	68	90	33.80
6791	68	91	34.10
6792	68	92	34.40
6793	68	93	34.70
6794	68	94	35.00
6795	68	95	35.30
6796	68	96	35.60
6797	68	97	35.90
6798	68	98	36.20
6799	68	99	36.50
6800	68	0	6.80
6801	69	1	7.20
6802	69	2	7.50
6803	69	3	7.80
6804	69	4	8.10
6805	69	5	8.40
6806	69	6	8.70
6807	69	7	9.00
6808	69	8	9.30
6809	69	9	9.60
6810	69	10	9.90
6811	69	11	10.20
6812	69	12	10.50
6813	69	13	10.80
6814	69	14	11.10
6815	69	15	11.40
6816	69	16	11.70
6817	69	17	12.00
6818	69	18	12.30
6819	69	19	12.60
6820	69	20	12.90
6821	69	21	13.20
6822	69	22	13.50
6823	69	23	13.80
6824	69	24	14.10
6825	69	25	14.40
6826	69	26	14.70
6827	69	27	15.00
6828	69	28	15.30
6829	69	29	15.60
6830	69	30	15.90
6831	69	31	16.20
6832	69	32	16.50
6833	69	33	16.80
6834	69	34	17.10
6835	69	35	17.40
6836	69	36	17.70
6837	69	37	18.00
6838	69	38	18.30
6839	69	39	18.60
6840	69	40	18.90
6841	69	41	19.20
6842	69	42	19.50
6843	69	43	19.80
6844	69	44	20.10
6845	69	45	20.40
6846	69	46	20.70
6847	69	47	21.00
6848	69	48	21.30
6849	69	49	21.60
6850	69	50	21.90
6851	69	51	22.20
6852	69	52	22.50
6853	69	53	22.80
6854	69	54	23.10
6855	69	55	23.40
6856	69	56	23.70
6857	69	57	24.00
6858	69	58	24.30
6859	69	59	24.60
6860	69	60	24.90
6861	69	61	25.20
6862	69	62	25.50
6863	69	63	25.80
6864	69	64	26.10
6865	69	65	26.40
6866	69	66	26.70
6867	69	67	27.00
6868	69	68	27.30
6869	69	69	27.60
6870	69	70	27.90
6871	69	71	28.20
6872	69	72	28.50
6873	69	73	28.80
6874	69	74	29.10
6875	69	75	29.40
6876	69	76	29.70
6877	69	77	30.00
6878	69	78	30.30
6879	69	79	30.60
6880	69	80	30.90
6881	69	81	31.20
6882	69	82	31.50
6883	69	83	31.80
6884	69	84	32.10
6885	69	85	32.40
6886	69	86	32.70
6887	69	87	33.00
6888	69	88	33.30
6889	69	89	33.60
6890	69	90	33.90
6891	69	91	34.20
6892	69	92	34.50
6893	69	93	34.80
6894	69	94	35.10
6895	69	95	35.40
6896	69	96	35.70
6897	69	97	36.00
6898	69	98	36.30
6899	69	99	36.60
6900	69	0	6.90
6901	70	1	7.30
6902	70	2	7.60
6903	70	3	7.90
6904	70	4	8.20
6905	70	5	8.50
6906	70	6	8.80
6907	70	7	9.10
6908	70	8	9.40
6909	70	9	9.70
6910	70	10	10.00
6911	70	11	10.30
6912	70	12	10.60
6913	70	13	10.90
6914	70	14	11.20
6915	70	15	11.50
6916	70	16	11.80
6917	70	17	12.10
6918	70	18	12.40
6919	70	19	12.70
6920	70	20	13.00
6921	70	21	13.30
6922	70	22	13.60
6923	70	23	13.90
6924	70	24	14.20
6925	70	25	14.50
6926	70	26	14.80
6927	70	27	15.10
6928	70	28	15.40
6929	70	29	15.70
6930	70	30	16.00
6931	70	31	16.30
6932	70	32	16.60
6933	70	33	16.90
6934	70	34	17.20
6935	70	35	17.50
6936	70	36	17.80
6937	70	37	18.10
6938	70	38	18.40
6939	70	39	18.70
6940	70	40	19.00
6941	70	41	19.30
6942	70	42	19.60
6943	70	43	19.90
6944	70	44	20.20
6945	70	45	20.50
6946	70	46	20.80
6947	70	47	21.10
6948	70	48	21.40
6949	70	49	21.70
6950	70	50	22.00
6951	70	51	22.30
6952	70	52	22.60
6953	70	53	22.90
6954	70	54	23.20
6955	70	55	23.50
6956	70	56	23.80
6957	70	57	24.10
6958	70	58	24.40
6959	70	59	24.70
6960	70	60	25.00
6961	70	61	25.30
6962	70	62	25.60
6963	70	63	25.90
6964	70	64	26.20
6965	70	65	26.50
6966	70	66	26.80
6967	70	67	27.10
6968	70	68	27.40
6969	70	69	27.70
6970	70	70	28.00
6971	70	71	28.30
6972	70	72	28.60
6973	70	73	28.90
6974	70	74	29.20
6975	70	75	29.50
6976	70	76	29.80
6977	70	77	30.10
6978	70	78	30.40
6979	70	79	30.70
6980	70	80	31.00
6981	70	81	31.30
6982	70	82	31.60
6983	70	83	31.90
6984	70	84	32.20
6985	70	85	32.50
6986	70	86	32.80
6987	70	87	33.10
6988	70	88	33.40
6989	70	89	33.70
6990	70	90	34.00
6991	70	91	34.30
6992	70	92	34.60
6993	70	93	34.90
6994	70	94	35.20
6995	70	95	35.50
6996	70	96	35.80
6997	70	97	36.10
6998	70	98	36.40
6999	70	99	36.70
7000	70	0	7.00
7001	71	1	7.40
7002	71	2	7.70
7003	71	3	8.00
7004	71	4	8.30
7005	71	5	8.60
7006	71	6	8.90
7007	71	7	9.20
7008	71	8	9.50
7009	71	9	9.80
7010	71	10	10.10
7011	71	11	10.40
7012	71	12	10.70
7013	71	13	11.00
7014	71	14	11.30
7015	71	15	11.60
7016	71	16	11.90
7017	71	17	12.20
7018	71	18	12.50
7019	71	19	12.80
7020	71	20	13.10
7021	71	21	13.40
7022	71	22	13.70
7023	71	23	14.00
7024	71	24	14.30
7025	71	25	14.60
7026	71	26	14.90
7027	71	27	15.20
7028	71	28	15.50
7029	71	29	15.80
7030	71	30	16.10
7031	71	31	16.40
7032	71	32	16.70
7033	71	33	17.00
7034	71	34	17.30
7035	71	35	17.60
7036	71	36	17.90
7037	71	37	18.20
7038	71	38	18.50
7039	71	39	18.80
7040	71	40	19.10
7041	71	41	19.40
7042	71	42	19.70
7043	71	43	20.00
7044	71	44	20.30
7045	71	45	20.60
7046	71	46	20.90
7047	71	47	21.20
7048	71	48	21.50
7049	71	49	21.80
7050	71	50	22.10
7051	71	51	22.40
7052	71	52	22.70
7053	71	53	23.00
7054	71	54	23.30
7055	71	55	23.60
7056	71	56	23.90
7057	71	57	24.20
7058	71	58	24.50
7059	71	59	24.80
7060	71	60	25.10
7061	71	61	25.40
7062	71	62	25.70
7063	71	63	26.00
7064	71	64	26.30
7065	71	65	26.60
7066	71	66	26.90
7067	71	67	27.20
7068	71	68	27.50
7069	71	69	27.80
7070	71	70	28.10
7071	71	71	28.40
7072	71	72	28.70
7073	71	73	29.00
7074	71	74	29.30
7075	71	75	29.60
7076	71	76	29.90
7077	71	77	30.20
7078	71	78	30.50
7079	71	79	30.80
7080	71	80	31.10
7081	71	81	31.40
7082	71	82	31.70
7083	71	83	32.00
7084	71	84	32.30
7085	71	85	32.60
7086	71	86	32.90
7087	71	87	33.20
7088	71	88	33.50
7089	71	89	33.80
7090	71	90	34.10
7091	71	91	34.40
7092	71	92	34.70
7093	71	93	35.00
7094	71	94	35.30
7095	71	95	35.60
7096	71	96	35.90
7097	71	97	36.20
7098	71	98	36.50
7099	71	99	36.80
7100	71	0	7.10
7101	72	1	7.50
7102	72	2	7.80
7103	72	3	8.10
7104	72	4	8.40
7105	72	5	8.70
7106	72	6	9.00
7107	72	7	9.30
7108	72	8	9.60
7109	72	9	9.90
7110	72	10	10.20
7111	72	11	10.50
7112	72	12	10.80
7113	72	13	11.10
7114	72	14	11.40
7115	72	15	11.70
7116	72	16	12.00
7117	72	17	12.30
7118	72	18	12.60
7119	72	19	12.90
7120	72	20	13.20
7121	72	21	13.50
7122	72	22	13.80
7123	72	23	14.10
7124	72	24	14.40
7125	72	25	14.70
7126	72	26	15.00
7127	72	27	15.30
7128	72	28	15.60
7129	72	29	15.90
7130	72	30	16.20
7131	72	31	16.50
7132	72	32	16.80
7133	72	33	17.10
7134	72	34	17.40
7135	72	35	17.70
7136	72	36	18.00
7137	72	37	18.30
7138	72	38	18.60
7139	72	39	18.90
7140	72	40	19.20
7141	72	41	19.50
7142	72	42	19.80
7143	72	43	20.10
7144	72	44	20.40
7145	72	45	20.70
7146	72	46	21.00
7147	72	47	21.30
7148	72	48	21.60
7149	72	49	21.90
7150	72	50	22.20
7151	72	51	22.50
7152	72	52	22.80
7153	72	53	23.10
7154	72	54	23.40
7155	72	55	23.70
7156	72	56	24.00
7157	72	57	24.30
7158	72	58	24.60
7159	72	59	24.90
7160	72	60	25.20
7161	72	61	25.50
7162	72	62	25.80
7163	72	63	26.10
7164	72	64	26.40
7165	72	65	26.70
7166	72	66	27.00
7167	72	67	27.30
7168	72	68	27.60
7169	72	69	27.90
7170	72	70	28.20
7171	72	71	28.50
7172	72	72	28.80
7173	72	73	29.10
7174	72	74	29.40
7175	72	75	29.70
7176	72	76	30.00
7177	72	77	30.30
7178	72	78	30.60
7179	72	79	30.90
7180	72	80	31.20
7181	72	81	31.50
7182	72	82	31.80
7183	72	83	32.10
7184	72	84	32.40
7185	72	85	32.70
7186	72	86	33.00
7187	72	87	33.30
7188	72	88	33.60
7189	72	89	33.90
7190	72	90	34.20
7191	72	91	34.50
7192	72	92	34.80
7193	72	93	35.10
7194	72	94	35.40
7195	72	95	35.70
7196	72	96	36.00
7197	72	97	36.30
7198	72	98	36.60
7199	72	99	36.90
7200	72	0	7.20
7201	73	1	7.60
7202	73	2	7.90
7203	73	3	8.20
7204	73	4	8.50
7205	73	5	8.80
7206	73	6	9.10
7207	73	7	9.40
7208	73	8	9.70
7209	73	9	10.00
7210	73	10	10.30
7211	73	11	10.60
7212	73	12	10.90
7213	73	13	11.20
7214	73	14	11.50
7215	73	15	11.80
7216	73	16	12.10
7217	73	17	12.40
7218	73	18	12.70
7219	73	19	13.00
7220	73	20	13.30
7221	73	21	13.60
7222	73	22	13.90
7223	73	23	14.20
7224	73	24	14.50
7225	73	25	14.80
7226	73	26	15.10
7227	73	27	15.40
7228	73	28	15.70
7229	73	29	16.00
7230	73	30	16.30
7231	73	31	16.60
7232	73	32	16.90
7233	73	33	17.20
7234	73	34	17.50
7235	73	35	17.80
7236	73	36	18.10
7237	73	37	18.40
7238	73	38	18.70
7239	73	39	19.00
7240	73	40	19.30
7241	73	41	19.60
7242	73	42	19.90
7243	73	43	20.20
7244	73	44	20.50
7245	73	45	20.80
7246	73	46	21.10
7247	73	47	21.40
7248	73	48	21.70
7249	73	49	22.00
7250	73	50	22.30
7251	73	51	22.60
7252	73	52	22.90
7253	73	53	23.20
7254	73	54	23.50
7255	73	55	23.80
7256	73	56	24.10
7257	73	57	24.40
7258	73	58	24.70
7259	73	59	25.00
7260	73	60	25.30
7261	73	61	25.60
7262	73	62	25.90
7263	73	63	26.20
7264	73	64	26.50
7265	73	65	26.80
7266	73	66	27.10
7267	73	67	27.40
7268	73	68	27.70
7269	73	69	28.00
7270	73	70	28.30
7271	73	71	28.60
7272	73	72	28.90
7273	73	73	29.20
7274	73	74	29.50
7275	73	75	29.80
7276	73	76	30.10
7277	73	77	30.40
7278	73	78	30.70
7279	73	79	31.00
7280	73	80	31.30
7281	73	81	31.60
7282	73	82	31.90
7283	73	83	32.20
7284	73	84	32.50
7285	73	85	32.80
7286	73	86	33.10
7287	73	87	33.40
7288	73	88	33.70
7289	73	89	34.00
7290	73	90	34.30
7291	73	91	34.60
7292	73	92	34.90
7293	73	93	35.20
7294	73	94	35.50
7295	73	95	35.80
7296	73	96	36.10
7297	73	97	36.40
7298	73	98	36.70
7299	73	99	37.00
7300	73	0	7.30
7301	74	1	7.70
7302	74	2	8.00
7303	74	3	8.30
7304	74	4	8.60
7305	74	5	8.90
7306	74	6	9.20
7307	74	7	9.50
7308	74	8	9.80
7309	74	9	10.10
7310	74	10	10.40
7311	74	11	10.70
7312	74	12	11.00
7313	74	13	11.30
7314	74	14	11.60
7315	74	15	11.90
7316	74	16	12.20
7317	74	17	12.50
7318	74	18	12.80
7319	74	19	13.10
7320	74	20	13.40
7321	74	21	13.70
7322	74	22	14.00
7323	74	23	14.30
7324	74	24	14.60
7325	74	25	14.90
7326	74	26	15.20
7327	74	27	15.50
7328	74	28	15.80
7329	74	29	16.10
7330	74	30	16.40
7331	74	31	16.70
7332	74	32	17.00
7333	74	33	17.30
7334	74	34	17.60
7335	74	35	17.90
7336	74	36	18.20
7337	74	37	18.50
7338	74	38	18.80
7339	74	39	19.10
7340	74	40	19.40
7341	74	41	19.70
7342	74	42	20.00
7343	74	43	20.30
7344	74	44	20.60
7345	74	45	20.90
7346	74	46	21.20
7347	74	47	21.50
7348	74	48	21.80
7349	74	49	22.10
7350	74	50	22.40
7351	74	51	22.70
7352	74	52	23.00
7353	74	53	23.30
7354	74	54	23.60
7355	74	55	23.90
7356	74	56	24.20
7357	74	57	24.50
7358	74	58	24.80
7359	74	59	25.10
7360	74	60	25.40
7361	74	61	25.70
7362	74	62	26.00
7363	74	63	26.30
7364	74	64	26.60
7365	74	65	26.90
7366	74	66	27.20
7367	74	67	27.50
7368	74	68	27.80
7369	74	69	28.10
7370	74	70	28.40
7371	74	71	28.70
7372	74	72	29.00
7373	74	73	29.30
7374	74	74	29.60
7375	74	75	29.90
7376	74	76	30.20
7377	74	77	30.50
7378	74	78	30.80
7379	74	79	31.10
7380	74	80	31.40
7381	74	81	31.70
7382	74	82	32.00
7383	74	83	32.30
7384	74	84	32.60
7385	74	85	32.90
7386	74	86	33.20
7387	74	87	33.50
7388	74	88	33.80
7389	74	89	34.10
7390	74	90	34.40
7391	74	91	34.70
7392	74	92	35.00
7393	74	93	35.30
7394	74	94	35.60
7395	74	95	35.90
7396	74	96	36.20
7397	74	97	36.50
7398	74	98	36.80
7399	74	99	37.10
7400	74	0	7.40
7401	75	1	7.80
7402	75	2	8.10
7403	75	3	8.40
7404	75	4	8.70
7405	75	5	9.00
7406	75	6	9.30
7407	75	7	9.60
7408	75	8	9.90
7409	75	9	10.20
7410	75	10	10.50
7411	75	11	10.80
7412	75	12	11.10
7413	75	13	11.40
7414	75	14	11.70
7415	75	15	12.00
7416	75	16	12.30
7417	75	17	12.60
7418	75	18	12.90
7419	75	19	13.20
7420	75	20	13.50
7421	75	21	13.80
7422	75	22	14.10
7423	75	23	14.40
7424	75	24	14.70
7425	75	25	15.00
7426	75	26	15.30
7427	75	27	15.60
7428	75	28	15.90
7429	75	29	16.20
7430	75	30	16.50
7431	75	31	16.80
7432	75	32	17.10
7433	75	33	17.40
7434	75	34	17.70
7435	75	35	18.00
7436	75	36	18.30
7437	75	37	18.60
7438	75	38	18.90
7439	75	39	19.20
7440	75	40	19.50
7441	75	41	19.80
7442	75	42	20.10
7443	75	43	20.40
7444	75	44	20.70
7445	75	45	21.00
7446	75	46	21.30
7447	75	47	21.60
7448	75	48	21.90
7449	75	49	22.20
7450	75	50	22.50
7451	75	51	22.80
7452	75	52	23.10
7453	75	53	23.40
7454	75	54	23.70
7455	75	55	24.00
7456	75	56	24.30
7457	75	57	24.60
7458	75	58	24.90
7459	75	59	25.20
7460	75	60	25.50
7461	75	61	25.80
7462	75	62	26.10
7463	75	63	26.40
7464	75	64	26.70
7465	75	65	27.00
7466	75	66	27.30
7467	75	67	27.60
7468	75	68	27.90
7469	75	69	28.20
7470	75	70	28.50
7471	75	71	28.80
7472	75	72	29.10
7473	75	73	29.40
7474	75	74	29.70
7475	75	75	30.00
7476	75	76	30.30
7477	75	77	30.60
7478	75	78	30.90
7479	75	79	31.20
7480	75	80	31.50
7481	75	81	31.80
7482	75	82	32.10
7483	75	83	32.40
7484	75	84	32.70
7485	75	85	33.00
7486	75	86	33.30
7487	75	87	33.60
7488	75	88	33.90
7489	75	89	34.20
7490	75	90	34.50
7491	75	91	34.80
7492	75	92	35.10
7493	75	93	35.40
7494	75	94	35.70
7495	75	95	36.00
7496	75	96	36.30
7497	75	97	36.60
7498	75	98	36.90
7499	75	99	37.20
7500	75	0	7.50
7501	76	1	7.90
7502	76	2	8.20
7503	76	3	8.50
7504	76	4	8.80
7505	76	5	9.10
7506	76	6	9.40
7507	76	7	9.70
7508	76	8	10.00
7509	76	9	10.30
7510	76	10	10.60
7511	76	11	10.90
7512	76	12	11.20
7513	76	13	11.50
7514	76	14	11.80
7515	76	15	12.10
7516	76	16	12.40
7517	76	17	12.70
7518	76	18	13.00
7519	76	19	13.30
7520	76	20	13.60
7521	76	21	13.90
7522	76	22	14.20
7523	76	23	14.50
7524	76	24	14.80
7525	76	25	15.10
7526	76	26	15.40
7527	76	27	15.70
7528	76	28	16.00
7529	76	29	16.30
7530	76	30	16.60
7531	76	31	16.90
7532	76	32	17.20
7533	76	33	17.50
7534	76	34	17.80
7535	76	35	18.10
7536	76	36	18.40
7537	76	37	18.70
7538	76	38	19.00
7539	76	39	19.30
7540	76	40	19.60
7541	76	41	19.90
7542	76	42	20.20
7543	76	43	20.50
7544	76	44	20.80
7545	76	45	21.10
7546	76	46	21.40
7547	76	47	21.70
7548	76	48	22.00
7549	76	49	22.30
7550	76	50	22.60
7551	76	51	22.90
7552	76	52	23.20
7553	76	53	23.50
7554	76	54	23.80
7555	76	55	24.10
7556	76	56	24.40
7557	76	57	24.70
7558	76	58	25.00
7559	76	59	25.30
7560	76	60	25.60
7561	76	61	25.90
7562	76	62	26.20
7563	76	63	26.50
7564	76	64	26.80
7565	76	65	27.10
7566	76	66	27.40
7567	76	67	27.70
7568	76	68	28.00
7569	76	69	28.30
7570	76	70	28.60
7571	76	71	28.90
7572	76	72	29.20
7573	76	73	29.50
7574	76	74	29.80
7575	76	75	30.10
7576	76	76	30.40
7577	76	77	30.70
7578	76	78	31.00
7579	76	79	31.30
7580	76	80	31.60
7581	76	81	31.90
7582	76	82	32.20
7583	76	83	32.50
7584	76	84	32.80
7585	76	85	33.10
7586	76	86	33.40
7587	76	87	33.70
7588	76	88	34.00
7589	76	89	34.30
7590	76	90	34.60
7591	76	91	34.90
7592	76	92	35.20
7593	76	93	35.50
7594	76	94	35.80
7595	76	95	36.10
7596	76	96	36.40
7597	76	97	36.70
7598	76	98	37.00
7599	76	99	37.30
7600	76	0	7.60
7601	77	1	8.00
7602	77	2	8.30
7603	77	3	8.60
7604	77	4	8.90
7605	77	5	9.20
7606	77	6	9.50
7607	77	7	9.80
7608	77	8	10.10
7609	77	9	10.40
7610	77	10	10.70
7611	77	11	11.00
7612	77	12	11.30
7613	77	13	11.60
7614	77	14	11.90
7615	77	15	12.20
7616	77	16	12.50
7617	77	17	12.80
7618	77	18	13.10
7619	77	19	13.40
7620	77	20	13.70
7621	77	21	14.00
7622	77	22	14.30
7623	77	23	14.60
7624	77	24	14.90
7625	77	25	15.20
7626	77	26	15.50
7627	77	27	15.80
7628	77	28	16.10
7629	77	29	16.40
7630	77	30	16.70
7631	77	31	17.00
7632	77	32	17.30
7633	77	33	17.60
7634	77	34	17.90
7635	77	35	18.20
7636	77	36	18.50
7637	77	37	18.80
7638	77	38	19.10
7639	77	39	19.40
7640	77	40	19.70
7641	77	41	20.00
7642	77	42	20.30
7643	77	43	20.60
7644	77	44	20.90
7645	77	45	21.20
7646	77	46	21.50
7647	77	47	21.80
7648	77	48	22.10
7649	77	49	22.40
7650	77	50	22.70
7651	77	51	23.00
7652	77	52	23.30
7653	77	53	23.60
7654	77	54	23.90
7655	77	55	24.20
7656	77	56	24.50
7657	77	57	24.80
7658	77	58	25.10
7659	77	59	25.40
7660	77	60	25.70
7661	77	61	26.00
7662	77	62	26.30
7663	77	63	26.60
7664	77	64	26.90
7665	77	65	27.20
7666	77	66	27.50
7667	77	67	27.80
7668	77	68	28.10
7669	77	69	28.40
7670	77	70	28.70
7671	77	71	29.00
7672	77	72	29.30
7673	77	73	29.60
7674	77	74	29.90
7675	77	75	30.20
7676	77	76	30.50
7677	77	77	30.80
7678	77	78	31.10
7679	77	79	31.40
7680	77	80	31.70
7681	77	81	32.00
7682	77	82	32.30
7683	77	83	32.60
7684	77	84	32.90
7685	77	85	33.20
7686	77	86	33.50
7687	77	87	33.80
7688	77	88	34.10
7689	77	89	34.40
7690	77	90	34.70
7691	77	91	35.00
7692	77	92	35.30
7693	77	93	35.60
7694	77	94	35.90
7695	77	95	36.20
7696	77	96	36.50
7697	77	97	36.80
7698	77	98	37.10
7699	77	99	37.40
7700	77	0	7.70
7701	78	1	8.10
7702	78	2	8.40
7703	78	3	8.70
7704	78	4	9.00
7705	78	5	9.30
7706	78	6	9.60
7707	78	7	9.90
7708	78	8	10.20
7709	78	9	10.50
7710	78	10	10.80
7711	78	11	11.10
7712	78	12	11.40
7713	78	13	11.70
7714	78	14	12.00
7715	78	15	12.30
7716	78	16	12.60
